unit_id,unit_level,pref_name,unit_code,n_geoms
aza:Aomori:02446010001,aza,Aomori,02446010001,9038
aza:Aomori:02446010002,aza,Aomori,02446010002,9038
aza:Aomori:02446010003,aza,Aomori,02446010003,9038
aza:Aomori:02446010004,aza,Aomori,02446010004,9038
aza:Aomori:02446010005,aza,Aomori,02446010005,9038
aza:Aomori:02446010006,aza,Aomori,02446010006,9038
aza:Aomori:02446010007,aza,Aomori,02446010007,9038
aza:Aomori:024500010,aza,Aomori,024500010,9038
aza:Aomori:024500020,aza,Aomori,024500020,9038
aza:Akita:05201001001,aza,Akita,05201001001,9038
aza:Akita:05201001002,aza,Akita,05201001002,9038
aza:Akita:05201001003,aza,Akita,05201001003,9038
aza:Akita:05201001004,aza,Akita,05201001004,9038
aza:Akita:05201001005,aza,Akita,05201001005,9038
aza:Akita:05201001006,aza,Akita,05201001006,9038
aza:Akita:05201001007,aza,Akita,05201001007,9038
aza:Akita:05201002001,aza,Akita,05201002001,9038
aza:Akita:05201002002,aza,Akita,05201002002,9038
aza:Akita:05201002003,aza,Akita,05201002003,9038
aza:Akita:05201002004,aza,Akita,05201002004,9038
aza:Akita:05201002005,aza,Akita,05201002005,9038
aza:Akita:05201002006,aza,Akita,05201002006,9038
aza:Akita:05201002007,aza,Akita,05201002007,9038
aza:Akita:05201003001,aza,Akita,05201003001,9038
aza:Akita:05201003002,aza,Akita,05201003002,9038
aza:Akita:05201003003,aza,Akita,05201003003,9038
aza:Akita:05201003004,aza,Akita,05201003004,9038
aza:Akita:05201003005,aza,Akita,05201003005,9038
aza:Akita:05201003006,aza,Akita,05201003006,9038
aza:Akita:05201003007,aza,Akita,05201003007,9038
aza:Akita:05201004001,aza,Akita,05201004001,9038
aza:Akita:05201004002,aza,Akita,05201004002,9038
aza:Akita:05201004003,aza,Akita,05201004003,9038
aza:Akita:05201004004,aza,Akita,05201004004,9038
aza:Akita:05201005001,aza,Akita,05201005001,9038
aza:Akita:05201005002,aza,Akita,05201005002,9038
aza:Akita:05201005003,aza,Akita,05201005003,9038
aza:Akita:05201005004,aza,Akita,05201005004,9038
aza:Akita:05201005005,aza,Akita,05201005005,9038
aza:Akita:05201005006,aza,Akita,05201005006,9038
aza:Akita:05201005007,aza,Akita,05201005007,9038
aza:Akita:05201005008,aza,Akita,05201005008,9038
aza:Akita:05201005009,aza,Akita,05201005009,9038
aza:Akita:05201006001,aza,Akita,05201006001,9038
aza:Akita:05201006002,aza,Akita,05201006002,9038
aza:Akita:05201007001,aza,Akita,05201007001,9038
aza:Akita:05201007002,aza,Akita,05201007002,9038
aza:Akita:05201007003,aza,Akita,05201007003,9038
aza:Akita:05201007004,aza,Akita,05201007004,9038
aza:Akita:05201007005,aza,Akita,05201007005,9038
aza:Akita:05201007006,aza,Akita,05201007006,9038
aza:Akita:05201008001,aza,Akita,05201008001,9038
aza:Akita:05201008002,aza,Akita,05201008002,9038
aza:Akita:05201008003,aza,Akita,05201008003,9038
aza:Akita:05201009001,aza,Akita,05201009001,9038
aza:Akita:05201009002,aza,Akita,05201009002,9038
aza:Akita:05201009004,aza,Akita,05201009004,9038
aza:Akita:05201009005,aza,Akita,05201009005,9038
aza:Akita:05201009006,aza,Akita,05201009006,9038
aza:Akita:05201009007,aza,Akita,05201009007,9038
aza:Akita:05201009008,aza,Akita,05201009008,9038
aza:Akita:05201009009,aza,Akita,05201009009,9038
aza:Akita:05201009010,aza,Akita,05201009010,9038
aza:Akita:05201009011,aza,Akita,05201009011,9038
aza:Akita:05201009012,aza,Akita,05201009012,9038
aza:Akita:05201009013,aza,Akita,05201009013,9038
aza:Akita:05201009014,aza,Akita,05201009014,9038
aza:Akita:05201010001,aza,Akita,05201010001,9038
aza:Akita:05201010002,aza,Akita,05201010002,9038
aza:Akita:05201010003,aza,Akita,05201010003,9038
aza:Akita:05201011001,aza,Akita,05201011001,9038
aza:Akita:05201011002,aza,Akita,05201011002,9038
aza:Akita:05201011003,aza,Akita,05201011003,9038
aza:Akita:05201011004,aza,Akita,05201011004,9038
aza:Akita:05201011005,aza,Akita,05201011005,9038
aza:Akita:05201012001,aza,Akita,05201012001,9038
aza:Akita:05201012002,aza,Akita,05201012002,9038
aza:Akita:05201012003,aza,Akita,05201012003,9038
aza:Akita:05201012004,aza,Akita,05201012004,9038
aza:Akita:05201012005,aza,Akita,05201012005,9038
aza:Akita:05201012006,aza,Akita,05201012006,9038
aza:Akita:05201012007,aza,Akita,05201012007,9038
aza:Akita:05201013001,aza,Akita,05201013001,9038
aza:Akita:05201013002,aza,Akita,05201013002,9038
aza:Akita:05201013003,aza,Akita,05201013003,9038
aza:Akita:05201013004,aza,Akita,05201013004,9038
aza:Akita:05201013005,aza,Akita,05201013005,9038
aza:Akita:05201013006,aza,Akita,05201013006,9038
aza:Akita:05201013007,aza,Akita,05201013007,9038
aza:Akita:05201014001,aza,Akita,05201014001,9038
aza:Akita:05201014002,aza,Akita,05201014002,9038
aza:Akita:05201014003,aza,Akita,05201014003,9038
aza:Akita:05201014004,aza,Akita,05201014004,9038
aza:Akita:05201014005,aza,Akita,05201014005,9038
aza:Akita:05201014006,aza,Akita,05201014006,9038
aza:Akita:05201014007,aza,Akita,05201014007,9038
aza:Akita:05201014008,aza,Akita,05201014008,9038
aza:Akita:05201014009,aza,Akita,05201014009,9038
aza:Akita:05201014010,aza,Akita,05201014010,9038
aza:Akita:05201014011,aza,Akita,05201014011,9038
aza:Akita:05201014012,aza,Akita,05201014012,9038
aza:Akita:05201015001,aza,Akita,05201015001,9038
aza:Akita:05201015002,aza,Akita,05201015002,9038
aza:Akita:05201015003,aza,Akita,05201015003,9038
aza:Akita:05201015004,aza,Akita,05201015004,9038
aza:Akita:05201015005,aza,Akita,05201015005,9038
aza:Akita:05201015006,aza,Akita,05201015006,9038
aza:Akita:05201015007,aza,Akita,05201015007,9038
aza:Akita:05201016001,aza,Akita,05201016001,9038
aza:Akita:05201016002,aza,Akita,05201016002,9038
aza:Akita:05201016003,aza,Akita,05201016003,9038
aza:Akita:05201016004,aza,Akita,05201016004,9038
aza:Akita:05201017001,aza,Akita,05201017001,9038
aza:Akita:05201017002,aza,Akita,05201017002,9038
aza:Akita:05201017003,aza,Akita,05201017003,9038
aza:Akita:05201017004,aza,Akita,05201017004,9038
aza:Akita:05201017005,aza,Akita,05201017005,9038
aza:Akita:05201018001,aza,Akita,05201018001,9038
aza:Akita:05201018002,aza,Akita,05201018002,9038
aza:Akita:05201018003,aza,Akita,05201018003,9038
aza:Akita:05201018004,aza,Akita,05201018004,9038
aza:Akita:05201018005,aza,Akita,05201018005,9038
aza:Akita:05201019001,aza,Akita,05201019001,9038
aza:Akita:05201019002,aza,Akita,05201019002,9038
aza:Akita:05201019003,aza,Akita,05201019003,9038
aza:Akita:05201019004,aza,Akita,05201019004,9038
aza:Akita:05201020101,aza,Akita,05201020101,9038
aza:Akita:05201020102,aza,Akita,05201020102,9038
aza:Akita:05201020103,aza,Akita,05201020103,9038
aza:Akita:05201020104,aza,Akita,05201020104,9038
aza:Akita:05201020105,aza,Akita,05201020105,9038
aza:Akita:05201020106,aza,Akita,05201020106,9038
aza:Akita:05201020107,aza,Akita,05201020107,9038
aza:Akita:05201020108,aza,Akita,05201020108,9038
aza:Akita:05201020201,aza,Akita,05201020201,9038
aza:Akita:05201020202,aza,Akita,05201020202,9038
aza:Akita:05201020203,aza,Akita,05201020203,9038
aza:Akita:05201020204,aza,Akita,05201020204,9038
aza:Akita:05201021001,aza,Akita,05201021001,9038
aza:Akita:05201021002,aza,Akita,05201021002,9038
aza:Akita:05201021003,aza,Akita,05201021003,9038
aza:Akita:05201021004,aza,Akita,05201021004,9038
aza:Akita:05201021005,aza,Akita,05201021005,9038
aza:Akita:05201022001,aza,Akita,05201022001,9038
aza:Akita:05201022002,aza,Akita,05201022002,9038
aza:Akita:05201022003,aza,Akita,05201022003,9038
aza:Akita:05201022004,aza,Akita,05201022004,9038
aza:Akita:05201023001,aza,Akita,05201023001,9038
aza:Akita:05201023002,aza,Akita,05201023002,9038
aza:Akita:05201023003,aza,Akita,05201023003,9038
aza:Akita:05201023004,aza,Akita,05201023004,9038
aza:Akita:05201023005,aza,Akita,05201023005,9038
aza:Akita:05201024001,aza,Akita,05201024001,9038
aza:Akita:05201024002,aza,Akita,05201024002,9038
aza:Akita:05201024003,aza,Akita,05201024003,9038
aza:Akita:05201024004,aza,Akita,05201024004,9038
aza:Akita:05201025001,aza,Akita,05201025001,9038
aza:Akita:05201025002,aza,Akita,05201025002,9038
aza:Akita:05201025003,aza,Akita,05201025003,9038
aza:Akita:05201025004,aza,Akita,05201025004,9038
aza:Akita:05201025005,aza,Akita,05201025005,9038
aza:Akita:05201025006,aza,Akita,05201025006,9038
aza:Akita:05201025007,aza,Akita,05201025007,9038
aza:Akita:05201025008,aza,Akita,05201025008,9038
aza:Akita:05201025009,aza,Akita,05201025009,9038
aza:Akita:05201025010,aza,Akita,05201025010,9038
aza:Akita:05201025011,aza,Akita,05201025011,9038
aza:Akita:05201025012,aza,Akita,05201025012,9038
aza:Akita:05201025013,aza,Akita,05201025013,9038
aza:Akita:05201025014,aza,Akita,05201025014,9038
aza:Akita:05201025015,aza,Akita,05201025015,9038
aza:Akita:05201025016,aza,Akita,05201025016,9038
aza:Akita:05201025017,aza,Akita,05201025017,9038
aza:Akita:05201025018,aza,Akita,05201025018,9038
aza:Akita:05201025019,aza,Akita,05201025019,9038
aza:Akita:05201025020,aza,Akita,05201025020,9038
aza:Akita:05201025021,aza,Akita,05201025021,9038
aza:Akita:05201026001,aza,Akita,05201026001,9038
aza:Akita:05201026002,aza,Akita,05201026002,9038
aza:Akita:05201026003,aza,Akita,05201026003,9038
aza:Akita:05201026004,aza,Akita,05201026004,9038
aza:Akita:05201026005,aza,Akita,05201026005,9038
aza:Akita:05201026006,aza,Akita,05201026006,9038
aza:Akita:05201026007,aza,Akita,05201026007,9038
aza:Akita:05201026008,aza,Akita,05201026008,9038
aza:Akita:05201026009,aza,Akita,05201026009,9038
aza:Akita:05201026010,aza,Akita,05201026010,9038
aza:Akita:05201026011,aza,Akita,05201026011,9038
aza:Akita:05201026012,aza,Akita,05201026012,9038
aza:Akita:05201026013,aza,Akita,05201026013,9038
aza:Akita:05201027001,aza,Akita,05201027001,9038
aza:Akita:05201027002,aza,Akita,05201027002,9038
aza:Akita:05201027003,aza,Akita,05201027003,9038
aza:Akita:05201027004,aza,Akita,05201027004,9038
aza:Akita:05201027005,aza,Akita,05201027005,9038
aza:Akita:05201027006,aza,Akita,05201027006,9038
aza:Akita:05201027007,aza,Akita,05201027007,9038
aza:Akita:05201027008,aza,Akita,05201027008,9038
aza:Akita:05201027009,aza,Akita,05201027009,9038
aza:Akita:05201027010,aza,Akita,05201027010,9038
aza:Akita:05201027011,aza,Akita,05201027011,9038
aza:Akita:05201027012,aza,Akita,05201027012,9038
aza:Akita:05201027013,aza,Akita,05201027013,9038
aza:Akita:05201027014,aza,Akita,05201027014,9038
aza:Akita:05201027015,aza,Akita,05201027015,9038
aza:Akita:05201027016,aza,Akita,05201027016,9038
aza:Akita:05201027017,aza,Akita,05201027017,9038
aza:Akita:05201027018,aza,Akita,05201027018,9038
aza:Akita:05201027019,aza,Akita,05201027019,9038
aza:Akita:05201027020,aza,Akita,05201027020,9038
aza:Akita:05201027021,aza,Akita,05201027021,9038
aza:Akita:05201027022,aza,Akita,05201027022,9038
aza:Akita:05201027023,aza,Akita,05201027023,9038
aza:Akita:05201027024,aza,Akita,05201027024,9038
aza:Akita:05201027025,aza,Akita,05201027025,9038
aza:Akita:05201027026,aza,Akita,05201027026,9038
aza:Akita:05201028001,aza,Akita,05201028001,9038
aza:Akita:05201028002,aza,Akita,05201028002,9038
aza:Akita:05201028003,aza,Akita,05201028003,9038
aza:Akita:05201028004,aza,Akita,05201028004,9038
aza:Akita:05201028005,aza,Akita,05201028005,9038
aza:Akita:05201028006,aza,Akita,05201028006,9038
aza:Akita:05201028007,aza,Akita,05201028007,9038
aza:Akita:05201028008,aza,Akita,05201028008,9038
aza:Akita:05201028009,aza,Akita,05201028009,9038
aza:Akita:05201028010,aza,Akita,05201028010,9038
aza:Akita:05201028011,aza,Akita,05201028011,9038
aza:Akita:05201028012,aza,Akita,05201028012,9038
aza:Akita:05201028013,aza,Akita,05201028013,9038
aza:Akita:05201028014,aza,Akita,05201028014,9038
aza:Akita:05201028015,aza,Akita,05201028015,9038
aza:Akita:05201028016,aza,Akita,05201028016,9038
aza:Akita:05201028017,aza,Akita,05201028017,9038
aza:Akita:05201028018,aza,Akita,05201028018,9038
aza:Akita:05201028019,aza,Akita,05201028019,9038
aza:Akita:05201028020,aza,Akita,05201028020,9038
aza:Akita:05201030002,aza,Akita,05201030002,9038
aza:Akita:05201030003,aza,Akita,05201030003,9038
aza:Akita:05201030004,aza,Akita,05201030004,9038
aza:Akita:05201030005,aza,Akita,05201030005,9038
aza:Akita:05201030006,aza,Akita,05201030006,9038
aza:Akita:05201030009,aza,Akita,05201030009,9038
aza:Akita:052010310,aza,Akita,052010310,9038
aza:Akita:052010320,aza,Akita,052010320,9038
aza:Akita:05201033001,aza,Akita,05201033001,9038
aza:Akita:05201033002,aza,Akita,05201033002,9038
aza:Akita:05201033003,aza,Akita,05201033003,9038
aza:Akita:05201033004,aza,Akita,05201033004,9038
aza:Akita:05201033005,aza,Akita,05201033005,9038
aza:Akita:05201034001,aza,Akita,05201034001,9038
aza:Akita:05201034003,aza,Akita,05201034003,9038
aza:Akita:05201035007,aza,Akita,05201035007,9038
aza:Akita:05201035013,aza,Akita,05201035013,9038
aza:Akita:05201035014,aza,Akita,05201035014,9038
aza:Akita:05201036001,aza,Akita,05201036001,9038
aza:Akita:05201036002,aza,Akita,05201036002,9038
aza:Akita:05201036003,aza,Akita,05201036003,9038
aza:Akita:05201036004,aza,Akita,05201036004,9038
aza:Akita:05201036005,aza,Akita,05201036005,9038
aza:Akita:05201036006,aza,Akita,05201036006,9038
aza:Akita:05201036006,aza,Akita,05201036006,9038
aza:Akita:05201036007,aza,Akita,05201036007,9038
aza:Akita:05201036008,aza,Akita,05201036008,9038
aza:Akita:05201036009,aza,Akita,05201036009,9038
aza:Akita:05201036010,aza,Akita,05201036010,9038
aza:Akita:05201037001,aza,Akita,05201037001,9038
aza:Akita:05201037002,aza,Akita,05201037002,9038
aza:Akita:05201037002,aza,Akita,05201037002,9038
aza:Akita:05201037003,aza,Akita,05201037003,9038
aza:Akita:05201037004,aza,Akita,05201037004,9038
aza:Akita:05201038001,aza,Akita,05201038001,9038
aza:Akita:05201038002,aza,Akita,05201038002,9038
aza:Akita:05201038003,aza,Akita,05201038003,9038
aza:Akita:05201038004,aza,Akita,05201038004,9038
aza:Akita:05201038005,aza,Akita,05201038005,9038
aza:Akita:05201038006,aza,Akita,05201038006,9038
aza:Akita:05201038007,aza,Akita,05201038007,9038
aza:Akita:05201038008,aza,Akita,05201038008,9038
aza:Akita:05201038009,aza,Akita,05201038009,9038
aza:Akita:05201038010,aza,Akita,05201038010,9038
aza:Akita:05201038011,aza,Akita,05201038011,9038
aza:Akita:05201039001,aza,Akita,05201039001,9038
aza:Akita:05201039002,aza,Akita,05201039002,9038
aza:Akita:05201039003,aza,Akita,05201039003,9038
aza:Akita:05201039004,aza,Akita,05201039004,9038
aza:Akita:05201039005,aza,Akita,05201039005,9038
aza:Akita:05201039006,aza,Akita,05201039006,9038
aza:Akita:05201039007,aza,Akita,05201039007,9038
aza:Akita:05201039008,aza,Akita,05201039008,9038
aza:Akita:05201039009,aza,Akita,05201039009,9038
aza:Akita:05201039010,aza,Akita,05201039010,9038
aza:Akita:05201039011,aza,Akita,05201039011,9038
aza:Akita:05201039012,aza,Akita,05201039012,9038
aza:Akita:05201040001,aza,Akita,05201040001,9038
aza:Akita:05201040002,aza,Akita,05201040002,9038
aza:Akita:05201040003,aza,Akita,05201040003,9038
aza:Akita:05201040005,aza,Akita,05201040005,9038
aza:Akita:05201040006,aza,Akita,05201040006,9038
aza:Akita:05201040007,aza,Akita,05201040007,9038
aza:Akita:05201040008,aza,Akita,05201040008,9038
aza:Akita:05201040009,aza,Akita,05201040009,9038
aza:Akita:05201040010,aza,Akita,05201040010,9038
aza:Akita:05201040012,aza,Akita,05201040012,9038
aza:Akita:05201040013,aza,Akita,05201040013,9038
aza:Akita:05201040014,aza,Akita,05201040014,9038
aza:Akita:05201040015,aza,Akita,05201040015,9038
aza:Akita:05201040016,aza,Akita,05201040016,9038
aza:Akita:05201040017,aza,Akita,05201040017,9038
aza:Akita:05201040018,aza,Akita,05201040018,9038
aza:Akita:05201040019,aza,Akita,05201040019,9038
aza:Akita:05201040020,aza,Akita,05201040020,9038
aza:Akita:05201040021,aza,Akita,05201040021,9038
aza:Akita:05201040022,aza,Akita,05201040022,9038
aza:Akita:05201040023,aza,Akita,05201040023,9038
aza:Akita:05201040024,aza,Akita,05201040024,9038
aza:Akita:05201040025,aza,Akita,05201040025,9038
aza:Akita:05201040026,aza,Akita,05201040026,9038
aza:Akita:05201040027,aza,Akita,05201040027,9038
aza:Akita:05201040028,aza,Akita,05201040028,9038
aza:Akita:05201040029,aza,Akita,05201040029,9038
aza:Akita:05201040030,aza,Akita,05201040030,9038
aza:Akita:05201040031,aza,Akita,05201040031,9038
aza:Akita:05201040032,aza,Akita,05201040032,9038
aza:Akita:05201040034,aza,Akita,05201040034,9038
aza:Akita:05201040035,aza,Akita,05201040035,9038
aza:Akita:05201040036,aza,Akita,05201040036,9038
aza:Akita:05201040037,aza,Akita,05201040037,9038
aza:Akita:05201040039,aza,Akita,05201040039,9038
aza:Akita:05201040040,aza,Akita,05201040040,9038
aza:Akita:05201040041,aza,Akita,05201040041,9038
aza:Akita:05201041001,aza,Akita,05201041001,9038
aza:Akita:05201041002,aza,Akita,05201041002,9038
aza:Akita:05201041003,aza,Akita,05201041003,9038
aza:Akita:05201041004,aza,Akita,05201041004,9038
aza:Akita:05201041005,aza,Akita,05201041005,9038
aza:Akita:05201041006,aza,Akita,05201041006,9038
aza:Akita:05201041007,aza,Akita,05201041007,9038
aza:Akita:05201041007,aza,Akita,05201041007,9038
aza:Akita:05201041008,aza,Akita,05201041008,9038
aza:Akita:05201041009,aza,Akita,05201041009,9038
aza:Akita:05201041010,aza,Akita,05201041010,9038
aza:Akita:05201041011,aza,Akita,05201041011,9038
aza:Akita:05201042001,aza,Akita,05201042001,9038
aza:Akita:05201042002,aza,Akita,05201042002,9038
aza:Akita:05201042003,aza,Akita,05201042003,9038
aza:Akita:05201042004,aza,Akita,05201042004,9038
aza:Akita:05201042005,aza,Akita,05201042005,9038
aza:Akita:05201042006,aza,Akita,05201042006,9038
aza:Akita:05201042007,aza,Akita,05201042007,9038
aza:Akita:05201042008,aza,Akita,05201042008,9038
aza:Akita:05201042009,aza,Akita,05201042009,9038
aza:Akita:05201043001,aza,Akita,05201043001,9038
aza:Akita:05201043002,aza,Akita,05201043002,9038
aza:Akita:05201043003,aza,Akita,05201043003,9038
aza:Akita:05201043004,aza,Akita,05201043004,9038
aza:Akita:05201043005,aza,Akita,05201043005,9038
aza:Akita:05201043006,aza,Akita,05201043006,9038
aza:Akita:05201043007,aza,Akita,05201043007,9038
aza:Akita:05201044001,aza,Akita,05201044001,9038
aza:Akita:05201044002,aza,Akita,05201044002,9038
aza:Akita:05201044003,aza,Akita,05201044003,9038
aza:Akita:05201044004,aza,Akita,05201044004,9038
aza:Akita:05201044005,aza,Akita,05201044005,9038
aza:Akita:05201044006,aza,Akita,05201044006,9038
aza:Akita:05201044007,aza,Akita,05201044007,9038
aza:Akita:05201045001,aza,Akita,05201045001,9038
aza:Akita:05201045002,aza,Akita,05201045002,9038
aza:Akita:05201046001,aza,Akita,05201046001,9038
aza:Akita:05201046002,aza,Akita,05201046002,9038
aza:Akita:05201046003,aza,Akita,05201046003,9038
aza:Akita:05201046004,aza,Akita,05201046004,9038
aza:Akita:05201046005,aza,Akita,05201046005,9038
aza:Akita:05201046006,aza,Akita,05201046006,9038
aza:Akita:05201046007,aza,Akita,05201046007,9038
aza:Akita:05201046008,aza,Akita,05201046008,9038
aza:Akita:05201046009,aza,Akita,05201046009,9038
aza:Akita:05201046010,aza,Akita,05201046010,9038
aza:Akita:05201046011,aza,Akita,05201046011,9038
aza:Akita:05201046012,aza,Akita,05201046012,9038
aza:Akita:05201046013,aza,Akita,05201046013,9038
aza:Akita:05201047001,aza,Akita,05201047001,9038
aza:Akita:05201047002,aza,Akita,05201047002,9038
aza:Akita:05201047003,aza,Akita,05201047003,9038
aza:Akita:05201047004,aza,Akita,05201047004,9038
aza:Akita:05201047005,aza,Akita,05201047005,9038
aza:Akita:05201047006,aza,Akita,05201047006,9038
aza:Akita:05201047007,aza,Akita,05201047007,9038
aza:Akita:05201047008,aza,Akita,05201047008,9038
aza:Akita:05201047009,aza,Akita,05201047009,9038
aza:Akita:05201047010,aza,Akita,05201047010,9038
aza:Akita:05201047011,aza,Akita,05201047011,9038
aza:Akita:05201047012,aza,Akita,05201047012,9038
aza:Akita:05201047013,aza,Akita,05201047013,9038
aza:Akita:05201047014,aza,Akita,05201047014,9038
aza:Akita:05201047015,aza,Akita,05201047015,9038
aza:Akita:05201047016,aza,Akita,05201047016,9038
aza:Akita:05201048001,aza,Akita,05201048001,9038
aza:Akita:05201048002,aza,Akita,05201048002,9038
aza:Akita:05201048003,aza,Akita,05201048003,9038
aza:Akita:05201048004,aza,Akita,05201048004,9038
aza:Akita:05201048005,aza,Akita,05201048005,9038
aza:Akita:05201048006,aza,Akita,05201048006,9038
aza:Akita:05201048007,aza,Akita,05201048007,9038
aza:Akita:05201048008,aza,Akita,05201048008,9038
aza:Akita:05201048009,aza,Akita,05201048009,9038
aza:Akita:05201048010,aza,Akita,05201048010,9038
aza:Akita:05201048011,aza,Akita,05201048011,9038
aza:Akita:05201048012,aza,Akita,05201048012,9038
aza:Akita:05201049001,aza,Akita,05201049001,9038
aza:Akita:05201049002,aza,Akita,05201049002,9038
aza:Akita:05201049003,aza,Akita,05201049003,9038
aza:Akita:05201049004,aza,Akita,05201049004,9038
aza:Akita:05201049005,aza,Akita,05201049005,9038
aza:Akita:05201049006,aza,Akita,05201049006,9038
aza:Akita:05201049007,aza,Akita,05201049007,9038
aza:Akita:05201049008,aza,Akita,05201049008,9038
aza:Akita:05201049009,aza,Akita,05201049009,9038
aza:Akita:05201049010,aza,Akita,05201049010,9038
