unit_id,month,feature,value,lower_bound,upper_bound,bound_exceeded
mura:Akita:05203,2018-10,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2018-10,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2018-10,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2018-10,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2018-10,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2018-10,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2018-10,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2018-11,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2018-11,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2018-11,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2018-11,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2018-11,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2018-11,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2018-11,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2018-11,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2018-12,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2018-12,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2018-12,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2018-12,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2018-12,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2018-12,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2018-12,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2018-12,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-01,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-01,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-01,pop_male,36287.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-01,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-01,pop_male,40326.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-01,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-01,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-01,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-02,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-02,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-02,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-02,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-02,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-02,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-02,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-02,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-03,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-03,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-03,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-03,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-03,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-03,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-03,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-03,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-04,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-04,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-04,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-04,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-04,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-04,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-04,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-04,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-05,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-05,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-05,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-05,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-05,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-05,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-05,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-05,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-07,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-07,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-07,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-07,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-07,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-07,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-07,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-07,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-06,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-06,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-06,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-06,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-06,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-06,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-06,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-06,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-09,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-09,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-09,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-09,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-09,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-09,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-09,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-09,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-08,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-08,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-08,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-08,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-08,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-08,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-08,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-08,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-10,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-10,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-10,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-10,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-10,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-10,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-10,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-10,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-11,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-11,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-11,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-11,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-11,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-11,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-11,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-11,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2019-12,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2019-12,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2019-12,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2019-12,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2019-12,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2019-12,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2019-12,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2019-12,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-01,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-01,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-01,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-01,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-01,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-01,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-01,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-01,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-03,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-03,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-03,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-03,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-03,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-03,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-03,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-03,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-02,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-02,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-02,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-02,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-02,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-02,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-02,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-02,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-04,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-04,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-04,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-04,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-04,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-04,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-04,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-04,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-06,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-06,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-06,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-06,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-06,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-06,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-06,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-06,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-05,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-05,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-05,pop_male,36287.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-05,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-05,pop_male,32551.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-05,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-05,pop_male,106818.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-05,pop_male,77251.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-07,pop_male,40326.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-07,pop_male,106818.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-07,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-07,pop_male,77251.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-07,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-07,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-07,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-07,pop_male,36287.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-08,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-08,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-08,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-08,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-08,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-08,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-08,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-08,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-09,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-09,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-09,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-09,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-09,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-09,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-09,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-09,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-10,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-10,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-10,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-10,pop_male,36287.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-10,pop_male,32551.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-10,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-10,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-10,pop_male,106818.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-11,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-11,pop_male,128049.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-11,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-11,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-11,pop_male,36287.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-11,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-11,pop_male,40326.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-11,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2020-12,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2020-12,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2020-12,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2020-12,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2020-12,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2020-12,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2020-12,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2020-12,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-01,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-01,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-01,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-01,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-01,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-01,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-01,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-01,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-02,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-02,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-02,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-02,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-02,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-02,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-02,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-02,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-03,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-03,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-03,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-03,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-03,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-03,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-03,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-03,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-04,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-04,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-04,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-04,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-04,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-04,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-04,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-04,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-05,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-05,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-05,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-05,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-05,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-05,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-05,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-05,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-07,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-07,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-07,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-07,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-07,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-07,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-07,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-07,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-06,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-06,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-06,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-06,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-06,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-06,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-06,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-06,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-08,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-08,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-08,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-08,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-08,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-08,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-08,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-08,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-10,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-10,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-10,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-10,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-10,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-10,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-10,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-10,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-09,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-09,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-09,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-09,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-09,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-09,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-09,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-09,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-11,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-11,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-11,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-11,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-11,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-11,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-11,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-11,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2021-12,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2021-12,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2021-12,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2021-12,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2021-12,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2021-12,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2021-12,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2021-12,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2022-01,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2022-01,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2022-01,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2022-01,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2022-01,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2022-01,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2022-01,pop_male,77251.0,-15209.5,32106.5,upper
mura:Aomori:02203,2022-01,pop_male,106818.0,-15209.5,32106.5,upper
mura:Akita:05201,2022-02,pop_male,145411.0,-15209.5,32106.5,upper
mura:Akita:05203,2022-02,pop_male,40326.0,-15209.5,32106.5,upper
mura:Akita:05204,2022-02,pop_male,32551.0,-15209.5,32106.5,upper
mura:Akita:05210,2022-02,pop_male,35842.0,-15209.5,32106.5,upper
mura:Akita:05212,2022-02,pop_male,36287.0,-15209.5,32106.5,upper
mura:Aomori:02201,2022-02,pop_male,128049.0,-15209.5,32106.5,upper
mura:Aomori:02202,2022-02,pop_male,77251.0,-15209.5,32106.5,upper
